date,portfolio_value,daily_return
2022-09-19,9185.785230768844,0.000421976923349332
2022-09-20,9195.632470353543,0.0010720084714928024
2022-09-21,9141.088053106954,-0.005931556901870305
2022-09-22,9135.578690794317,-0.000602703122498105
2022-09-23,9083.847315501704,-0.0056626270807279555
2022-09-26,9003.790511150115,-0.00881309444897549
2022-09-27,8918.717733810648,-0.009448551388897108
2022-09-28,8907.203159147344,-0.0012910571908395507
2022-09-29,9040.923708408913,0.015012630437674757
2022-09-30,8995.967476079219,-0.00497252645632662
2022-10-03,8954.91754244164,-0.004563148293580621
2022-10-04,9093.459799145014,0.015471081229587513
2022-10-05,9196.652391732681,0.011348001186233914
2022-10-06,9162.277363176305,-0.003737776213796895
2022-10-07,9125.007969034783,-0.004067699837521754
2022-10-10,9027.961203573463,-0.01063525268039689
2022-10-11,8959.649556656801,-0.007566674842335641
2022-10-12,8946.75396579569,-0.0014392963451935747
2022-10-13,8961.021418350723,0.0015947071540785007
2022-10-14,8980.28930560026,0.0021501887284944843
2022-10-17,8889.208674383732,-0.010142282516413803
2022-10-18,8946.933495029249,0.006493808702214832
2022-10-19,8978.322114203133,0.0035083103268089832
2022-10-20,8904.70149284032,-0.008199819568329936
2022-10-21,8867.87295560426,-0.0041358530957688044
2022-10-24,8965.261503721897,0.010982176741276994
2022-10-25,8966.935818233105,0.00018675579184312951
2022-10-26,9029.042245527171,0.006926159454356817
2022-10-27,9046.411488156935,0.0019237082026466457
2022-10-28,9049.166755571769,0.0003045702064781164
2022-10-31,9050.531886981618,0.00015085713930607092
2022-11-01,9007.81823052863,-0.004719463672011148
2022-11-02,9026.71904996286,0.0020982682987731316
2022-11-03,8952.3393593164,-0.008239947453196228
2022-11-04,8914.203541105015,-0.004259871825759043
2022-11-07,9024.241177130356,0.012344079369282612
2022-11-08,9020.426631465198,-0.0004226998802764337
2022-11-09,9106.918472600082,0.00958844239508383
2022-11-10,9065.258073046183,-0.004574587955216924
2022-11-11,9301.320626336617,0.026040356643824758
2022-11-14,9338.702236331826,0.004018957253162814
2022-11-15,9316.588537207996,-0.0023679627601572717
2022-11-16,9364.081509408414,0.005097678405646455
2022-11-17,9357.830763764672,-0.0006675236260450523
2022-11-18,9315.80684690525,-0.004490775471399422
2022-11-21,9297.313755782416,-0.001985130373219235
2022-11-22,9270.44969858691,-0.002889442897288208
2022-11-23,9311.278725090651,0.0044042120750587
2022-11-24,9352.919259770615,0.004472053292503997
2022-11-25,9359.646611754755,0.0007192783127163427
2022-11-28,9358.50565179397,-0.00012190203413797729
2022-11-29,9309.58923124427,-0.005226947802326021
2022-11-30,9307.424902925637,-0.0002324837610846453
2022-12-01,9444.346544501854,0.014711012229943199
2022-12-02,9530.431541135093,0.009114976481179093
2022-12-05,9525.256587067815,-0.0005429926278721631
2022-12-06,9419.603688778572,-0.011091869003579946
2022-12-07,9407.06061023835,-0.0013315930218130712
2022-12-08,9453.02159852087,0.004885796975996781
2022-12-09,9463.218520757786,0.0010786944820384559
2022-12-12,9441.946336744768,-0.002247880461214824
2022-12-13,9440.813185605988,-0.00012001245276838102
2022-12-14,9524.89056597601,0.008905734995181325
2022-12-15,9511.091265476503,-0.0014487621042911236
2022-12-16,9415.973837689351,-0.010000685003666243
2022-12-19,9413.567377017507,-0.0002555721493417984
2022-12-20,9368.520081408373,-0.004785358600514544
2022-12-21,9403.667241644518,0.003751623514784752
2022-12-22,9431.416963408037,0.002950946800906351
2022-12-23,9362.995168390684,-0.007254667594786213
2022-12-26,9370.271532184528,0.0007771406118428636
2022-12-27,9350.19969295069,-0.002142076583895869
2022-12-28,9369.125228382016,0.002024078207184754
2022-12-29,9325.771555520107,-0.004627291428507929
2022-12-30,9385.304666529797,0.006383719637057972
2023-01-02,9383.03747849497,-0.00024156786757401072
2023-01-03,9389.914046408381,0.0007328722632911067
2023-01-04,9416.940990935973,0.0028782951999362094
2023-01-05,9471.46288707133,0.00578976720655211
2023-01-06,9410.832045615476,-0.006401423114756111
2023-01-09,9535.733834306422,0.013272130252195646
2023-01-10,9551.936178533917,0.0016991187578248024
2023-01-11,9559.644583439409,0.0008069992053354458
2023-01-12,9595.289963526087,0.003728734868284622
2023-01-13,9661.753299681914,0.006926662603055078
2023-01-16,9692.651480710421,0.0031979890264353106
2023-01-17,9678.433793937971,-0.0014668521612218877
2023-01-18,9664.94584413812,-0.0013936087270959296
2023-01-19,9655.865096671756,-0.0009395549248598645
2023-01-20,9679.295778681355,0.0024265751204080033
2023-01-23,9689.308041411234,0.0010343999149122762
2023-01-24,9712.113509909717,0.002353673595783645
2023-01-25,9736.239733340404,0.0024841372998853917
2023-01-26,9752.970156332458,0.0017183659657395989
2023-01-27,9740.465348647385,-0.00128215379362695
2023-01-30,9736.466652088051,-0.0004105241809508886
2023-01-31,9696.50747008761,-0.0041040742425663135
2023-02-01,9772.430663368357,0.007829952538577434
2023-02-02,9849.041935130608,0.00783953085995548
2023-02-03,9816.038996287589,-0.003350878091533005
2023-02-06,9690.333891346427,-0.012806092660053947
2023-02-07,9664.217129657975,-0.0026951353773035924
2023-02-08,9690.738048302377,0.0027442386991713974
2023-02-09,9682.100880793572,-0.0008912806708585297
2023-02-10,9629.150733530592,-0.005468869609489113
2023-02-13,9625.499463031929,-0.0003791892555954357
2023-02-14,9635.343624773419,0.0010227169799652547
2023-02-15,9626.279306079014,-0.0009407364228402049
2023-02-16,9593.76243893941,-0.0033779268298468335
2023-02-17,9554.190541886568,-0.0041247526509752275
2023-02-20,9568.47526360927,0.001495126317617057
2023-02-21,9517.735578653335,-0.005302797317029984
2023-02-22,9491.107004248035,-0.0027977846395548234
2023-02-23,9480.791463517426,-0.0010868638111436457
2023-02-24,9492.363785517704,0.0012206071660587625
2023-02-27,9435.701791014406,-0.00596921860387889
2023-02-28,9457.481013296478,0.0023081719584241434
2023-03-01,9470.681411144702,0.001395762553439539
2023-03-02,9460.224220588392,-0.0011041645370949427
2023-03-03,9464.08646947275,0.0004082618756489076
2023-03-06,9549.183365029583,0.008991559389416093
2023-03-07,9528.079296160031,-0.0022100391272030784
2023-03-08,9440.294979472175,-0.009213222724042014
2023-03-09,9442.449590240209,0.00022823553424111687
2023-03-10,9450.247951129459,0.0008258832429786089
2023-03-13,9528.221052403464,0.008250905338910819
2023-03-14,9629.279539393436,0.01060622821764623
2023-03-15,9620.723663341045,-0.0008885271236948045
2023-03-16,9668.970363806782,0.005014872285499461
2023-03-17,9682.29987035105,0.0013785859344612739
2023-03-20,9801.808432318387,0.012342993252387746
2023-03-21,9791.684428645949,-0.0010328709995042207
2023-03-22,9732.987987889495,-0.005994519245813845
2023-03-23,9776.703238077898,0.004491452187426637
2023-03-24,9831.569922272402,0.005611982163968188
2023-03-27,9823.339649152533,-0.0008371270493864325
2023-03-28,9757.614700480719,-0.006690692882382776
2023-03-29,9780.482084930372,0.0023435424693010187
2023-03-30,9790.908128464689,0.0010660050745741056
2023-03-31,9857.882102804657,0.0068404251639597735
2023-04-03,9886.3061978223,0.002883387600015608
2023-04-04,9926.721934860576,0.004088052325061486
2023-04-05,9986.581413595304,0.006030135539962567
2023-04-06,9991.509377280818,0.0004934585201303854
2023-04-10,9978.328608223897,-0.0013191969860821828
2023-04-11,9929.381607586409,-0.004905330597866575
2023-04-12,9949.245693923085,0.002000536097988226
2023-04-13,9961.860556141239,0.0012679214692485896
2023-04-14,10022.187913156846,0.00605583230919815
2023-04-17,9945.3989131722,-0.007661899841634345
2023-04-18,9921.141067454124,-0.002439102335648591
2023-04-19,9941.771578586922,0.002079449429509328
2023-04-20,9920.420383347224,-0.002147624804183401
2023-04-21,9938.51971852166,0.0018244524400214956
2023-04-24,9898.344800677287,-0.0040423442305499435
2023-04-25,9920.70930831559,0.002259418932019086
2023-04-26,9931.222209429126,0.0010596924863752744
2023-04-27,9895.508962670334,-0.003596057565289912
2023-04-28,9914.076870216051,0.001876397425919496
2023-05-01,9952.9432585663,0.003920323481353183
2023-05-02,9909.522694985135,-0.0043625852627858785
2023-05-03,9973.867902704906,0.0064932701301883
2023-05-04,10010.173091519802,0.0036400310460349417
2023-05-05,10008.74463588941,-0.00014270039262376244
2023-05-08,9981.90224480488,-0.0026818938898969247
2023-05-09,9970.90703233511,-0.0011015147413904192
2023-05-10,9979.000065665536,0.0008116647065488092
2023-05-11,9999.672982207601,0.002071642088989911
2023-05-12,9980.579888568358,-0.0019093718037795915
2023-05-15,9954.455519162238,-0.0026175201939961923
2023-05-16,9962.249297412458,0.0007829437014628127
2023-05-17,9898.965065621087,-0.00635240395036174
2023-05-18,9904.415732959316,0.0005506300206230552
2023-05-19,9869.52517778298,-0.003522727247830426
2023-05-22,9886.538467168379,0.0017238204552836311
2023-05-23,9874.22284636104,-0.001245695937788116
2023-05-24,9859.415061666916,-0.00149964052103424
2023-05-25,9807.984922908488,-0.005216347870208415
2023-05-26,9785.781238269166,-0.0022638375582594294
2023-05-29,9821.382926861615,0.0036381038698496404
2023-05-30,9829.762630350853,0.0008532101386984348
2023-05-31,9891.15532751927,0.006245593050116627
2023-06-01,9895.699096605646,0.0004593769823566518
2023-06-02,9946.087610190501,0.0050919609714223935
2023-06-05,9907.36031222136,-0.003893721781563775
2023-06-06,9925.053740808029,0.0017858872625073907
2023-06-07,9935.519012672177,0.0010544297428958238
2023-06-08,9873.227533986603,-0.006269574705269565
2023-06-09,9939.54123455589,0.006716516999230038
2023-06-12,9928.338809777795,-0.0011270565224025253
2023-06-13,9944.333384524312,0.0016110021074990932
2023-06-14,9918.801925708322,-0.0025674379396535274
2023-06-15,9922.287672993853,0.0003514282583358952
2023-06-16,9988.634995396622,0.00668669611175976
2023-06-19,9972.449257170581,-0.001620415425481081
2023-06-20,9957.919298488086,-0.00145701003913834
2023-06-21,9934.92681948621,-0.00230896418344817
2023-06-22,9918.992055648656,-0.0016039135594134724
2023-06-23,9881.286801619772,-0.0038013191075610964
2023-06-26,9884.005710009225,0.00027515731949079303
2023-06-27,9885.602613675872,0.00016156442170300878
2023-06-28,9885.616725096585,1.427471977510919e-06
2023-06-29,9882.767734500663,-0.0002881955344969933
2023-06-30,9866.508308268572,-0.001645230027548794
2023-07-03,9914.733593208126,0.004887776245942943
2023-07-04,9913.551282647253,-0.00011924783956707152
2023-07-05,9912.668216753173,-8.907664558377437e-05
2023-07-06,9887.182307142073,-0.0025710443498982993
2023-07-07,9843.754519716525,-0.0043923320190198956
2023-07-10,9856.812965014866,0.0013265716116939164
2023-07-11,9872.064695527208,0.0015473287934422153
2023-07-12,9900.315737552206,0.0028617156487840134
2023-07-13,9978.734718677686,0.007920856587233294
2023-07-14,10021.69731780204,0.004305415499616272
2023-07-17,9994.056838470518,-0.0027580636747451814
2023-07-18,10006.792674844806,0.001274340998868695
2023-07-19,10062.896467966333,0.005606570950806411
2023-07-20,10075.72960277534,0.0012752923425038976
2023-07-21,10029.668530861893,-0.004571487498112314
2023-07-24,10018.02594493595,-0.0011608146261382624
2023-07-25,10007.837798124636,-0.0010169814759227735
2023-07-26,10026.864865753701,0.0019012166276946019
2023-07-27,10044.917245946352,0.0018004012654351254
2023-07-28,9962.039773952805,-0.00825068738390966
2023-07-31,10012.234978808749,0.005038647304659971
2023-08-01,10090.195308500557,0.007786506195351484
2023-08-02,10032.25427537223,-0.005742310367323977
2023-08-03,9979.521238417672,-0.005256349720322628
2023-08-04,9952.962817586842,-0.0026612920796831308
2023-08-07,9981.156427156177,0.002832685109555255
2023-08-08,9983.505586065085,0.00023535939207564027
2023-08-09,9967.84845129572,-0.001568300296362679
2023-08-10,9936.603345019856,-0.003134588816085304
2023-08-11,9913.415812810335,-0.0023335471291748844
2023-08-14,9903.787164478816,-0.0009712745347650875
2023-08-15,9899.788419961576,-0.0004037591328276413
2023-08-16,9862.28678905139,-0.0037881244850213047
2023-08-17,9820.665365239054,-0.004220260949878485
2023-08-18,9799.845877559073,-0.002119967120931876
2023-08-21,9802.492461321923,0.00027006381487182374
2023-08-22,9808.951775581852,0.0006589461083919002
2023-08-23,9810.15267425794,0.00012242884903135298
2023-08-24,9890.13333502192,0.008152845671184128
2023-08-25,9854.54627966216,-0.0035982381788264295
2023-08-28,9863.788315887865,0.0009378449259280774
2023-08-29,9889.337484497484,0.002590198389442966
2023-08-30,9965.149496553258,0.007666035482621236
2023-08-31,9979.934302188016,0.0014836511624709559
2023-09-01,9978.167142391407,-0.0001770712855516665
2023-09-04,9965.815241772088,-0.0012378927355147784
2023-09-05,9943.61865281117,-0.0022272727742213005
2023-09-06,9917.127152218749,-0.002664171014335137
2023-09-07,9884.319402561168,-0.0033081908857285347
2023-09-08,9890.336609531852,0.0006087629026967356
2023-09-11,9891.029015197535,7.000830133674363e-05
2023-09-12,9904.583529069945,0.0013703846032180333
2023-09-13,9881.24749378286,-0.0023560844551004934
2023-09-14,9878.016576529122,-0.00032697463106456937
2023-09-15,9892.283893611311,0.0014443503887298093
2023-09-18,9881.554926269713,-0.0010845794011762333
2023-09-19,9901.338030397394,0.0020020233936146603
2023-09-20,9884.457240891463,-0.0017048998280946304
2023-09-21,9861.633383933056,-0.002309065273102262
2023-09-22,9788.854489003163,-0.007380004112550798
2023-09-25,9802.695920679484,0.0014139991243991012
2023-09-26,9775.43813060256,-0.0027806422128652253
2023-09-27,9718.90603295103,-0.005783075591727527
2023-09-28,9668.63214265956,-0.0051727931231170254
2023-09-29,9670.310925836255,0.00017363192144692619
2023-10-02,9637.348096690703,-0.003408662802918294
2023-10-03,9586.868676080745,-0.005237895332149689
2023-10-04,9530.860619134588,-0.005842163780327647
2023-10-05,9561.296648832495,0.003193418822724281
2023-10-06,9556.294276026581,-0.0005231897921004203
2023-10-09,9585.478920222144,0.0030539708544530253
2023-10-10,9672.890218770892,0.00911913731971592
2023-10-11,9679.131310102017,0.0006452147383015916
2023-10-12,9724.887371338307,0.00472729006047623
2023-10-13,9676.485607377219,-0.004977102778973119
2023-10-16,9787.419903178225,0.011464316726356838
2023-10-17,9771.679302507537,-0.001608248223372577
2023-10-18,9756.06060821053,-0.0015983633737344238
2023-10-19,9757.076850756315,0.00010416525548540001
2023-10-20,9768.936931427392,0.0012155362566563799
2023-10-23,9765.536769463384,-0.00034805854392083724
2023-10-24,9760.939987035032,-0.00047071477348037405
2023-10-25,9779.14955290003,0.0018655545356476289
2023-10-26,9743.450969704116,-0.003650479318554556
2023-10-27,9745.373852392157,0.0001973512971964464
2023-10-30,9768.278145456346,0.0023502734129146052
2023-10-31,9771.904065554612,0.0003711933714696247
2023-11-01,9759.032449790911,-0.0013172065216104922
2023-11-02,9805.325055310568,0.00474356507756557
2023-11-03,9863.611944124164,0.005944411682917927
2023-11-06,9910.709939319244,0.004774923776592388
2023-11-07,9878.427954524534,-0.0032572827771536472
2023-11-08,9883.874439610441,0.0005513514003423481
2023-11-09,9867.002682941886,-0.00170699828004095
2023-11-10,9838.278295857284,-0.0029111563062874657
2023-11-13,9839.902107246477,0.00016505036149228047
2023-11-14,9850.099717990344,0.0010363528653762888
2023-11-15,9949.592599159167,0.010100697862693409
2023-11-16,9928.794772567979,-0.002090319415987474
2023-11-17,9980.951389999174,0.005253066321332156
2023-11-20,9985.413367193918,0.00044704928622474327
2023-11-21,10000.105454062612,0.0014713548982321356
2023-11-22,10030.789467658311,0.0030683690023722843
2023-11-23,10025.405533938201,-0.0005367407757354004
2023-11-24,10022.714941369808,-0.00026837742964958
2023-11-27,10033.55936885745,0.0010819850261210018
2023-11-28,10064.041319682969,0.0030379997471414733
2023-11-29,10120.218168093881,0.005581937377487023
2023-11-30,10171.567176882912,0.005073903342412089
2023-12-01,10151.908779825148,-0.0019326812393711812
2023-12-04,10246.450543700665,0.009312708173993878
2023-12-05,10158.880619296777,-0.008546366766755575
2023-12-06,10161.29220779337,0.000237387226700303
2023-12-07,10172.882322891466,0.0011406142901004834
2023-12-08,10190.344264734384,0.0017165186118022202
2023-12-11,10143.843274160625,-0.0045632403936228805
2023-12-12,10115.606534636281,-0.0027836332602132474
2023-12-13,10124.955589355637,0.0009242208746795821
2023-12-14,10270.698369063894,0.014394411750455083
2023-12-15,10316.31590076681,0.004441521896925593
2023-12-18,10287.042896976043,-0.0028375443396988498
2023-12-19,10299.996250395108,0.0012591911542307876
2023-12-20,10337.051486364873,0.0035975970348867126
2023-12-21,10300.790771747395,-0.0035078392194628494
2023-12-22,10343.934248951586,0.00418836554981028
2023-12-25,10354.968596564398,0.0010667457223958454
2023-12-26,10363.512714614504,0.0008251225458029143
2023-12-27,10389.475027347351,0.002505165328376968
2023-12-28,10429.3820809923,0.0038411039576018435
2023-12-29,10401.047084449925,-0.002716843272432823
2024-01-01,10382.667606188406,-0.0017670796134551248
2024-01-02,10365.4423966197,-0.0016590350593945757
2024-01-03,10353.107584200548,-0.0011899938224704254
2024-01-04,10313.064630956058,-0.0038677230888238823
2024-01-05,10291.08078827465,-0.0021316498507553128
2024-01-08,10287.498147090568,-0.0003481307024782998
2024-01-09,10298.555919321583,0.001074874772555079
2024-01-10,10295.949649870414,-0.0002530713501569526
2024-01-11,10293.75709982967,-0.00021295267705301324
2024-01-12,10312.204265816066,0.001792073176731579
2024-01-15,10353.30262592252,0.003985409816084751
2024-01-16,10338.502304846152,-0.0014295265589273631
2024-01-17,10287.756031341125,-0.004908474362020465
2024-01-18,10231.749421530041,-0.0054440064131052734
2024-01-19,10268.754786689937,0.003616719256438028
2024-01-22,10305.602425486331,0.0035883259033662185
2024-01-23,10304.212308591243,-0.00013488943563855216
2024-01-24,10316.2339089597,0.00116666854374059
2024-01-25,10284.430532788232,-0.003082847524797483
2024-01-26,10317.81889017426,0.0032464954942892366
2024-01-29,10308.848059925209,-0.0008694502534439819
2024-01-30,10362.140302113683,0.005169563260481347
2024-01-31,10400.82370552605,0.00373314800654434
2024-02-01,10390.132726488511,-0.0010278973416172343
2024-02-02,10460.758879544444,0.0067974254915801335
2024-02-05,10425.78239998291,-0.003343589118560919
2024-02-06,10367.771717185733,-0.005564156297495071
2024-02-07,10404.922744332633,0.003583318398621582
2024-02-08,10414.686334905547,0.0009383626205425877
2024-02-09,10406.180967884144,-0.0008166704927922153
2024-02-12,10397.14839601575,-0.0008680006523306139
2024-02-13,10390.410542651363,-0.000648048205887708
2024-02-14,10286.721512904409,-0.009979300560004178
2024-02-15,10314.915200593505,0.0027407845788114393
2024-02-16,10353.066184798732,0.0036986231552376125
2024-02-19,10346.925048597906,-0.0005931707661487318
2024-02-20,10347.629171817016,6.805144676347297e-05
2024-02-21,10356.31047133491,0.000838965078255649
2024-02-22,10351.672008799653,-0.0004478875510824931
2024-02-23,10393.004291707603,0.003992812259972611
2024-02-26,10425.572888548597,0.0031337037806267176
2024-02-27,10404.83745812408,-0.0019889008159246213
2024-02-28,10399.817395645387,-0.0004824738972519782
2024-02-29,10412.261528058585,0.001196572203124413
2024-03-01,10446.26868895467,0.0032660686445920017
2024-03-04,10538.652095726186,0.00884367514586315
2024-03-05,10578.621364181803,0.003792635727279281
2024-03-06,10594.618780100865,0.0015122401462659418
2024-03-07,10643.50766299228,0.004614501371511315
2024-03-08,10688.681442007617,0.004244256728672902
2024-03-11,10703.26798092334,0.0013646714980573016
2024-03-12,10701.865728717305,-0.00013101159463957401
2024-03-13,10675.421257587803,-0.0024710150360549576
2024-03-14,10690.300876994128,0.0013938203511874026
2024-03-15,10644.781090927949,-0.004258045361860585
